abstract,1,2,3,4,5,6,7,8,9,10,Nada,Henry,Bacteria,Protein
30525202.txt,0,0,0,0,0,0,0,0,0,0,,,,
30526047.txt,0,0,0,0,0,0,0,0,0,0,,,,
30528276.txt,0,0,0,0,0,0,0,0,0,0,,,,
30530602.txt,0,0,0,0,0,0,0,0,0,0,,,,
30530969.txt,0,0,0,0,0,0,0,0,0,0,,,,
3053220.txt,0,0,0,0,0,0,0,0,0,0,,,,
30533298.txt,0,0,0,0,0,0,0,0,0,0,,,,
30533448.txt,0,0,0,0,0,0,0,0,0,0,,,,
30536084.txt,0,0,0,0,0,0,0,0,0,0,,,,
30536831.txt,0,0,0,0,0,0,0,0,0,0,,,,
30536875.txt,0,0,0,0,0,0,0,0,0,0,,,,
30538113.txt,0,0,0,0,0,0,0,0,0,0,,,,
30539724.txt,0,0,0,0,0,0,0,0,0,0,,,,
30540742.txt,0,0,0,0,0,0,0,0,0,0,,,,
30540910.txt,0,0,0,0,0,0,0,0,0,0,,,,
30543507.txt,0,0,0,0,0,0,0,0,0,0,,,,
30546960.txt,0,0,0,0,0,0,0,0,0,0,,,,
30547048.txt,0,0,0,0,0,0,0,0,0,0,,,,
30550553.txt,0,0,0,0,0,0,0,0,0,0,,,,
30552197.txt,0,0,0,0,0,0,0,0,0,0,,,,
30552353.txt,0,0,0,0,0,0,0,0,0,0,,,,
30552512.txt,0,0,0,0,0,0,0,0,0,0,,,,
30553366.txt,0,0,0,0,0,0,0,0,0,0,,,,
30554147.txt,0,0,0,0,0,0,0,0,0,0,,,,
30554318.txt,0,0,0,0,0,0,0,0,0,0,,,,
30557113.txt,0,0,0,0,0,0,0,0,0,0,,,,
30557684.txt,0,0,0,0,0,0,0,0,0,0,,,,
30557752.txt,0,0,0,0,0,0,0,0,0,0,,,,
30557883.txt,0,0,0,0,0,0,0,0,0,0,,,,
30559741.txt,0,0,0,0,0,0,0,0,0,0,,,,
30561858.txt,0,0,0,0,0,0,0,0,0,0,,,,
30563080.txt,0,0,0,0,0,0,0,0,0,0,,,,
30564561.txt,0,0,0,0,0,0,0,0,0,0,,,,
30565710.txt,0,0,0,0,0,0,0,0,0,0,,,,
30565818.txt,0,0,0,0,0,0,0,0,0,0,,,,
30566444.txt,0,0,0,0,0,0,0,0,0,0,,,,
30567418.txt,0,0,0,0,0,0,0,0,0,0,,,,
30568178.txt,0,0,0,0,0,0,0,0,0,0,,,,
30568303.txt,0,0,0,0,0,0,0,0,0,0,,,,
3056867.txt,0,0,0,0,0,0,0,0,0,0,,,,
30569175.txt,0,0,0,0,0,0,0,0,0,0,,,,
30574635.txt,0,0,0,0,0,0,0,0,0,0,,,,
30574746.txt,0,0,0,0,0,0,0,0,0,0,,,,
30576947.txt,0,0,0,0,0,0,0,0,0,0,,,,
30577318.txt,0,0,0,0,0,0,0,0,0,0,,,,
3057769.txt,0,0,0,0,0,0,0,0,0,0,,,,
30581609.txt,0,0,0,0,0,0,0,0,0,0,,,,
30590161.txt,0,0,0,0,0,0,0,0,0,0,,,,
30591025.txt,0,0,0,0,0,0,0,0,0,0,,,,
30593412.txt,0,0,0,0,0,0,0,0,0,0,,,,
30594374.txt,0,0,0,0,0,0,0,0,0,0,,,,
30594542.txt,0,0,0,0,0,0,0,0,0,0,,,,
30596212.txt,0,0,0,0,0,0,0,0,0,0,,,,
30596377.txt,0,0,0,0,0,0,0,0,0,0,,,,
30596774.txt,1,0,0,0,0,1,1,1,0,1,,,,
30598454.txt,0,0,0,0,0,0,0,0,0,0,,,,
30599064.txt,0,0,0,0,0,0,0,0,0,0,,,,
30599112.txt,0,0,0,0,0,0,0,0,0,0,,,,
30600357.txt,0,0,0,0,0,0,0,0,0,0,,,,
30601865.txt,0,0,0,0,0,0,0,0,0,0,,,,
30603105.txt,0,0,0,0,0,0,0,0,0,0,,,,
30603820.txt,0,0,0,0,0,0,0,0,0,0,,,,
30604094.txt,0,0,0,0,0,0,0,0,0,0,,,,
30605077.txt,0,0,0,0,0,0,0,0,0,0,,,,
30607385.txt,0,0,0,0,0,0,0,0,0,0,,,,
30608939.txt,0,0,0,0,0,0,0,0,0,0,,,,
30610917.txt,0,0,0,0,0,0,0,0,0,0,,,,
30612264.txt,0,0,0,0,0,0,0,0,0,0,,,,
30619184.txt,0,0,0,0,0,0,0,0,0,0,,,,
30619231.txt,0,0,0,0,0,0,0,0,0,0,,,,
30622121.txt,0,0,0,0,0,0,0,0,0,0,,,,
30622137.txt,0,0,0,0,0,0,0,0,0,0,,,,
30625302.txt,0,0,0,0,0,0,0,0,0,0,,,,
30628191.txt,0,0,0,0,0,0,0,0,0,0,,,,
30628388.txt,0,0,0,0,0,0,0,0,0,0,,,,
30629240.txt,0,0,0,0,0,0,0,0,0,0,,,,
30629250.txt,0,0,0,0,0,0,0,0,0,0,,,,
30632732.txt,0,0,0,0,0,0,0,0,0,0,,,,
30633780.txt,0,0,0,0,0,0,0,0,0,0,,,,
30638405.txt,0,0,0,0,0,0,0,0,0,0,,,,
30639436.txt,0,0,0,0,0,0,0,0,0,0,,,,
30640313.txt,0,0,0,0,0,0,0,0,0,0,,,,
30643171.txt,0,0,0,0,0,0,0,0,0,0,,,,
30643666.txt,0,0,0,0,0,0,0,0,0,0,,,,
30643808.txt,0,0,0,0,0,0,0,0,0,0,,,,
30645145.txt,0,0,0,0,0,0,0,0,0,0,,,,
30647460.txt,0,0,0,0,0,0,0,0,0,0,,,,
30648497.txt,0,0,0,0,0,0,0,0,0,0,,,,
30650351.txt,0,0,0,0,0,0,0,0,0,0,,,,
30651561.txt,0,0,0,0,0,0,0,0,0,0,,,,
30655561.txt,0,0,0,0,0,0,0,0,0,0,,,,
30657878.txt,0,0,0,0,0,0,0,0,0,0,,,,
30658978.txt,0,0,0,0,0,0,0,0,0,0,,,,
30659170.txt,0,0,0,0,0,0,0,0,0,0,,,,
3066059.txt,0,0,0,0,0,0,0,0,0,0,,,,
3066071.txt,0,0,0,0,0,0,0,0,0,0,,,,
30665717.txt,0,0,0,0,0,0,0,0,0,0,,,,
30665743.txt,0,0,0,0,0,0,0,0,0,0,,,,
30666812.txt,0,0,0,0,0,0,0,0,0,0,,,,
30668420.txt,0,0,0,0,0,0,0,0,0,0,,,,
30668625.txt,0,0,0,0,0,0,0,0,0,0,,,,
30669433.txt,0,0,0,0,0,0,0,0,0,0,,,,
30674909.txt,0,0,0,0,0,0,0,0,0,0,,,,
30676840.txt,0,0,0,0,0,0,0,0,0,1,,,,
30677037.txt,0,0,0,0,0,0,0,0,0,0,,,,
30678126.txt,0,0,0,0,0,0,0,0,0,0,,,,
30679687.txt,0,0,0,0,0,0,0,0,0,0,,,,
30681115.txt,0,0,0,0,0,0,0,0,0,0,,,,
30682029.txt,0,0,0,0,0,0,0,0,0,0,,,,
30682389.txt,0,0,0,0,0,0,0,0,0,0,,,,
30683115.txt,0,0,0,0,0,0,0,0,0,0,,,,
30685399.txt,0,0,0,0,0,0,0,0,0,0,,,,
30685452.txt,0,0,0,0,0,0,0,0,0,0,,,,
30687304.txt,0,0,0,0,0,0,0,0,0,0,,,,
30687325.txt,0,0,0,0,0,0,0,0,0,0,,,,
30689830.txt,0,0,0,0,0,0,0,0,0,0,,,,
30689833.txt,0,0,0,0,0,0,0,0,0,0,,,,
30693476.txt,0,0,0,0,0,0,0,0,0,0,,,,
30694219.txt,0,0,0,0,0,0,0,0,0,0,,,,
30694569.txt,0,0,0,0,0,0,0,0,0,0,,,,
30695674.txt,0,0,0,0,0,0,0,0,0,0,,,,
30696462.txt,0,0,0,0,0,0,0,0,0,0,,,,
30698731.txt,0,0,0,0,0,0,0,0,0,0,,,,
30699302.txt,0,0,0,0,0,0,0,0,0,0,,,,
30701531.txt,0,0,0,0,0,0,0,0,0,0,,,,
30702938.txt,0,0,0,0,0,0,0,0,0,0,,,,
30703983.txt,0,0,0,0,0,0,0,0,0,0,,,,
30704918.txt,0,0,0,0,0,0,0,0,0,0,,,,
30706058.txt,0,0,0,0,0,0,0,0,0,0,,,,
30708058.txt,0,0,0,0,0,0,0,0,0,0,,,,
30708562.txt,0,0,0,0,0,0,0,0,0,0,,,,
30709517.txt,0,0,0,0,0,0,0,0,0,0,,,,
30709637.txt,0,0,0,0,0,0,0,0,0,0,,,,
30709741.txt,0,0,0,0,0,0,0,0,0,0,,,,
30711376.txt,0,0,0,0,0,0,0,0,0,0,,,,
30711929.txt,0,0,0,0,0,0,0,0,0,0,,,,
30713423.txt,0,0,0,0,0,0,0,0,0,0,,,,
3071479.txt,0,0,0,0,0,0,0,0,0,0,,,,
30718738.txt,0,0,0,0,0,0,0,0,0,0,,,,
30719240.txt,0,0,0,0,0,0,0,0,0,0,,,,
30720082.txt,0,0,0,0,0,0,0,0,0,0,,,,
30720667.txt,0,0,0,0,0,0,0,0,0,0,,,,
30721149.txt,0,0,0,0,0,0,0,0,0,0,,,,
30721460.txt,0,0,0,0,0,0,0,0,0,0,,,,
30723173.txt,0,0,0,0,0,0,0,0,0,0,,,,
30723271.txt,0,0,0,0,0,0,0,0,0,0,,,,
30724623.txt,0,0,0,0,0,0,0,0,0,0,,,,
30725003.txt,0,0,0,0,0,0,0,0,0,0,,,,
30726742.txt,0,0,0,0,0,0,0,0,0,0,,,,
30728327.txt,0,0,0,0,0,0,0,0,0,0,,,,
30729284.txt,0,0,0,0,0,0,0,0,0,0,,,,
30729671.txt,0,0,0,0,0,0,0,0,0,0,,,,
30730065.txt,0,0,0,0,0,0,0,0,0,0,,,,
30730851.txt,0,0,0,0,0,0,0,0,0,0,,,,
30730983.txt,0,0,0,0,0,0,0,0,0,0,,,,
30734654.txt,0,0,0,0,0,0,0,0,0,0,,,,
30735755.txt,0,0,0,0,0,0,0,0,0,0,,,,
30736857.txt,0,0,0,0,0,0,0,0,0,0,,,,
30738864.txt,0,0,0,0,0,0,0,0,0,0,,,,
30739278.txt,0,0,0,0,0,0,0,0,0,0,,,,
30739536.txt,0,0,0,0,0,0,0,0,0,0,,,,
30742638.txt,0,0,0,0,0,0,0,0,0,0,,,,
30744000.txt,0,0,0,0,0,0,0,0,0,0,,,,
30745901.txt,0,0,0,0,0,0,0,0,0,0,,,,
30748009.txt,0,0,0,0,0,0,0,0,0,0,,,,
30753545.txt,0,0,0,0,0,0,0,0,0,0,,,,
30753747.txt,0,0,0,0,0,0,0,0,0,0,,,,
30753824.txt,0,0,0,0,0,0,0,0,0,0,,,,
30753969.txt,0,0,0,0,0,0,0,0,0,0,,,,
30755515.txt,0,0,0,0,0,0,0,0,0,0,,,,
30763359.txt,0,0,0,0,0,0,0,0,0,0,,,,
30770344.txt,0,0,0,0,0,0,0,0,0,0,,,,
30772700.txt,0,0,0,0,0,0,0,0,0,0,,,,
30776417.txt,0,0,0,0,0,0,0,0,0,0,,,,
30776578.txt,0,0,0,0,0,0,0,0,0,0,,,,
30777925.txt,0,0,0,0,0,0,0,0,0,0,,,,
30778766.txt,0,0,0,0,0,0,0,0,0,0,,,,
30780099.txt,0,0,0,0,0,0,0,0,0,0,,,,
30781845.txt,0,0,0,0,0,0,0,0,0,0,,,,
30782490.txt,0,0,0,0,0,0,0,0,0,0,,,,
30782609.txt,0,0,0,0,0,0,0,0,0,0,,,,
30782660.txt,0,0,0,0,0,0,0,0,0,0,,,,
30782668.txt,0,0,0,0,0,0,0,0,0,0,,,,
30783507.txt,0,0,0,0,0,0,0,0,0,0,,,,
30784189.txt,0,0,0,0,0,0,0,0,0,0,,,,
30787388.txt,0,0,0,0,0,0,0,0,0,0,,,,
30791207.txt,0,0,0,0,0,0,0,0,0,0,,,,
30791434.txt,0,0,0,0,0,0,0,0,0,0,,,,
30792100.txt,0,0,0,0,0,0,0,0,0,0,,,,
30792391.txt,0,0,0,0,0,0,0,0,0,0,,,,
30793225.txt,0,0,0,0,0,0,0,0,0,0,,,,
30797286.txt,0,0,0,0,0,0,0,0,0,0,,,,
30801564.txt,0,0,0,0,0,0,0,0,0,0,,,,
30802338.txt,0,0,0,0,0,0,0,0,0,0,,,,
30802355.txt,0,0,0,0,0,0,0,0,0,0,,,,
30806486.txt,0,0,0,0,0,0,0,0,0,0,,,,
30807768.txt,0,0,0,0,0,0,0,0,0,0,,,,
30808871.txt,0,0,0,0,0,0,0,0,0,0,,,,
30810289.txt,0,0,0,0,0,0,0,0,0,0,,,,
30814475.txt,0,0,0,0,0,0,0,0,0,0,,,,
30822543.txt,0,0,0,0,0,0,0,0,0,0,,,,
30822643.txt,0,0,0,0,0,0,0,0,0,0,,,,
30823538.txt,0,0,0,0,0,0,0,0,0,0,,,,
30824610.txt,0,0,0,0,0,0,0,0,0,0,,,,
30826518.txt,0,0,0,0,0,0,0,0,0,0,,,,
30829413.txt,0,0,0,0,0,0,0,0,0,0,,,,
30832436.txt,0,0,0,0,0,0,0,0,0,0,,,,
30834548.txt,0,0,0,0,0,0,0,0,0,0,,,,
30834570.txt,0,0,0,0,0,0,0,0,0,0,,,,
30835734.txt,1,1,1,1,1,1,1,1,1,1,,,,
30836246.txt,0,0,0,0,0,0,0,0,0,0,,,,
30836838.txt,0,0,0,0,0,0,0,0,0,0,,,,
30837985.txt,0,0,0,0,0,0,0,0,0,0,,,,
30840704.txt,0,0,0,0,0,0,0,0,0,0,,,,
30842543.txt,0,0,0,0,0,0,0,0,0,0,,,,
30842814.txt,0,0,0,0,0,0,0,0,0,0,,,,
30843749.txt,0,0,0,0,0,0,0,0,0,0,,,,
30846981.txt,0,0,0,0,0,0,0,0,0,0,,,,
30847161.txt,0,0,0,0,0,0,0,0,0,0,,,,
30848345.txt,0,0,0,0,0,0,0,0,0,0,,,,
30849491.txt,0,0,0,0,0,0,0,0,0,0,,,,
30849500.txt,0,0,0,0,0,0,0,0,0,0,,,,
30851710.txt,0,0,0,0,0,0,0,0,0,0,,,,
30851928.txt,0,0,0,0,0,0,0,0,0,0,,,,
30852025.txt,0,0,0,0,0,0,0,0,0,0,,,,
30854633.txt,0,0,0,0,0,0,0,0,0,0,,,,
30854666.txt,0,0,0,0,0,0,0,0,0,0,,,,
30856602.txt,0,0,0,0,0,0,0,0,0,0,,,,
30856813.txt,0,0,0,0,0,0,0,0,0,0,,,,
30858294.txt,0,0,0,0,0,0,0,0,0,0,,,,
30858872.txt,0,0,0,0,0,0,0,0,0,0,,,,
30859719.txt,0,0,0,0,0,0,0,0,0,0,,,,
30860598.txt,0,0,0,0,0,0,0,0,0,0,,,,
30861161.txt,0,0,0,0,0,0,0,0,0,0,,,,
30862546.txt,0,0,0,0,0,0,0,0,0,0,,,,
30863202.txt,0,0,0,0,0,0,0,0,0,0,,,,
30863394.txt,0,0,0,0,0,0,0,0,0,0,,,,
30864389.txt,0,0,0,0,0,0,0,0,0,0,,,,
30866602.txt,0,0,0,0,0,0,0,0,0,0,,,,
30871004.txt,0,0,0,0,0,0,0,0,0,0,,,,
30873567.txt,0,0,0,0,0,0,0,0,0,0,,,,
30874560.txt,0,0,0,0,0,0,0,0,0,0,,,,
30874582.txt,0,0,0,0,0,0,0,0,0,0,,,,
30876874.txt,0,0,0,0,0,0,0,0,0,0,,,,
30878664.txt,0,0,0,0,0,0,0,0,0,0,,,,
30878669.txt,0,0,0,0,0,0,0,0,0,0,,,,
30880024.txt,0,0,0,0,0,0,0,0,0,0,,,,
30881361.txt,0,0,0,0,0,0,0,0,0,0,,,,
30885618.txt,0,0,0,0,0,0,0,0,0,0,,,,
30885956.txt,0,0,0,0,0,0,0,0,0,0,,,,
30888318.txt,0,0,0,0,0,0,0,0,0,0,,,,
30888587.txt,0,0,0,0,0,0,0,0,0,0,,,,
30889825.txt,0,0,0,0,0,0,0,0,0,0,,,,
30893501.txt,0,0,0,0,0,0,0,0,0,0,,,,
30894840.txt,0,0,0,0,0,0,0,0,0,0,,,,
30896328.txt,0,0,0,0,0,0,0,0,0,0,,,,
30897348.txt,0,0,0,0,0,0,0,0,0,0,,,,
30897474.txt,0,0,0,0,0,0,0,0,0,0,,,,
30898076.txt,0,0,0,0,0,0,0,0,0,0,,,,
30898719.txt,0,0,0,0,0,0,0,0,0,0,,,,
30898894.txt,0,0,0,0,0,0,0,0,0,0,,,,
30904893.txt,0,0,0,0,0,0,0,0,0,0,,,,
30905635.txt,0,0,0,0,0,0,0,0,0,0,,,,
30906626.txt,0,0,0,0,0,0,0,0,0,0,,,,
30907593.txt,0,0,0,0,0,0,0,0,0,0,,,,
30909373.txt,0,0,0,0,0,0,0,0,0,0,,,,
30909789.txt,0,0,0,0,0,0,0,0,0,0,,,,
30909982.txt,0,0,0,0,0,0,0,0,0,0,,,,
30910870.txt,0,0,0,0,0,0,0,0,0,0,,,,
30911739.txt,0,0,0,0,0,0,0,0,0,0,,,,
30914387.txt,0,0,0,0,0,0,0,0,0,0,,,,
30917501.txt,0,0,0,0,0,0,0,0,0,0,,,,
30918280.txt,0,0,0,0,0,0,0,0,0,0,,,,
30919592.txt,0,0,0,0,0,0,0,0,0,0,,,,
30921696.txt,0,0,0,0,0,0,0,0,0,0,,,,
30923183.txt,0,0,0,0,0,0,0,0,0,0,,,,
30926541.txt,0,0,0,0,0,0,0,0,0,0,,,,
30927522.txt,0,0,0,0,0,0,0,0,0,0,,,,
30929217.txt,0,0,0,0,0,0,0,0,0,0,,,,
30929218.txt,0,0,0,0,0,0,0,0,0,0,,,,
30930167.txt,0,0,0,0,0,0,0,0,0,0,,,,
30934764.txt,0,0,0,0,0,0,0,0,0,0,,,,
30936340.txt,0,0,0,0,0,0,0,0,0,0,,,,
30937499.txt,0,0,0,0,0,0,0,0,0,0,,,,
30938663.txt,0,0,0,0,0,0,0,0,0,0,,,,
30938669.txt,0,0,0,0,0,0,0,0,0,0,,,,
30941120.txt,0,0,0,0,0,0,0,0,0,0,,,,
30941461.txt,0,0,0,0,0,0,0,0,0,0,,,,
30941647.txt,0,0,0,0,0,0,0,0,0,0,,,,
30942627.txt,0,0,0,0,0,0,0,0,0,0,,,,
30946572.txt,0,0,0,0,0,0,0,0,0,0,,,,
30948494.txt,0,0,0,0,0,0,0,0,0,0,,,,
30948704.txt,0,0,0,0,0,0,0,0,0,0,,,,
30952736.txt,0,0,0,0,0,0,0,0,0,0,,,,
30952847.txt,0,0,0,0,0,0,0,0,0,0,,,,
30953729.txt,0,0,0,0,0,0,0,0,0,0,,,,
30958215.txt,0,0,0,0,0,0,0,0,0,0,,,,
30958642.txt,0,0,0,0,0,0,0,0,0,0,,,,
30962219.txt,0,0,0,0,0,0,0,0,0,0,,,,
30962426.txt,0,0,0,0,0,0,0,0,0,0,,,,
30962433.txt,0,0,0,0,0,0,0,0,0,0,,,,
30964646.txt,0,0,0,0,0,0,0,0,0,0,,,,
30968234.txt,0,0,0,0,0,0,0,0,0,0,,,,
30968978.txt,0,0,0,0,0,0,0,0,0,0,,,,
3097097.txt,0,0,0,0,0,0,0,0,0,0,,,,
30972059.txt,0,0,0,0,0,0,0,0,0,0,,,,
30972070.txt,0,0,0,0,0,0,0,0,0,0,,,,
30974856.txt,0,0,0,0,0,0,0,0,0,0,,,,
30974892.txt,0,0,0,0,0,0,0,0,0,0,,,,
30975214.txt,0,0,0,0,0,0,0,0,0,0,,,,
30976025.txt,0,0,0,0,0,0,0,0,0,0,,,,
30979058.txt,0,0,0,0,0,0,0,0,0,0,,,,
30981375.txt,0,0,0,0,0,0,0,0,0,0,,,,
30981713.txt,0,0,0,0,0,0,0,0,0,0,,,,
30982401.txt,0,0,0,0,0,0,0,0,0,1,,,,
30986273.txt,0,0,0,0,0,0,0,0,0,0,,,,
30991094.txt,0,0,0,0,0,0,0,0,0,0,,,,
30992372.txt,0,0,0,0,0,0,0,0,0,0,,,,
30993247.txt,0,0,0,0,0,0,0,0,0,0,,,,
30995786.txt,0,0,0,0,0,0,0,0,0,0,,,,
30996238.txt,0,0,0,0,0,0,0,0,0,0,,,,
30996332.txt,0,0,0,0,0,0,0,0,0,0,,,,
30998992.txt,0,0,0,0,0,0,0,0,0,0,,,,
30999064.txt,0,0,0,0,0,0,0,0,0,0,,,,
30999170.txt,0,0,0,0,0,0,0,0,0,0,,,,
30999788.txt,0,0,0,0,0,0,0,0,0,0,,,,
31003835.txt,0,0,0,0,0,0,0,0,0,0,,,,
31003915.txt,0,0,0,0,0,0,0,0,0,0,,,,
31004136.txt,0,0,0,0,0,0,0,0,0,0,,,,
31004701.txt,0,0,0,0,0,0,0,0,0,0,,,,
31007925.txt,0,0,0,0,0,0,0,0,0,0,,,,
31010851.txt,1,1,1,1,1,1,1,1,1,1,,,,
31011284.txt,0,0,0,0,0,0,0,0,0,0,,,,
31011879.txt,0,0,0,0,0,0,0,0,0,0,,,,
31013084.txt,0,0,0,0,0,0,0,0,0,0,,,,
31013929.txt,0,0,0,0,0,0,0,0,0,0,,,,
31014017.txt,0,0,0,0,0,0,0,0,0,0,,,,
31014240.txt,0,0,0,0,0,0,0,0,0,0,,,,
31015529.txt,0,0,0,0,0,0,0,0,0,0,,,,
31016852.txt,0,0,0,0,0,0,0,0,0,0,,,,
31017319.txt,0,0,0,0,0,0,0,0,0,0,,,,
31017901.txt,0,0,0,0,0,0,0,0,0,0,,,,
31019198.txt,0,0,0,0,0,0,0,0,0,0,,,,
31024475.txt,0,0,0,0,0,0,0,0,0,0,,,,
31025062.txt,0,0,0,0,0,0,0,0,0,0,,,,
31030641.txt,0,0,0,0,0,0,0,0,0,0,,,,
31031141.txt,0,0,0,0,0,0,0,0,0,0,,,,
31032751.txt,0,0,0,0,0,0,0,0,0,0,,,,
31033196.txt,0,0,0,0,0,0,0,0,0,0,,,,
31035915.txt,0,0,0,0,0,0,0,0,0,0,,,,
31036602.txt,0,0,0,0,0,0,0,0,0,0,,,,
31036718.txt,0,0,0,0,0,0,0,0,0,0,,,,
31038397.txt,0,0,0,0,0,0,0,0,0,0,,,,
31039618.txt,0,0,0,0,0,0,0,0,0,0,,,,
31040180.txt,0,0,0,0,0,0,0,0,0,0,,,,
31040669.txt,0,0,0,0,0,0,0,0,0,0,,,,
31041685.txt,0,0,0,0,0,0,0,0,0,0,,,,
31043389.txt,0,0,0,0,0,0,0,0,0,0,,,,
31045295.txt,0,0,0,0,0,0,0,0,0,0,,,,
31045562.txt,0,0,0,0,0,0,0,0,0,0,,,,
31050326.txt,0,0,0,0,0,0,0,0,0,0,,,,
31050338.txt,0,0,0,0,0,0,0,0,0,0,,,,
31050860.txt,0,0,0,0,0,0,0,0,0,0,,,,
31053353.txt,0,0,0,0,0,0,0,0,0,0,,,,
31055214.txt,0,0,0,0,0,0,0,0,0,0,,,,
31062874.txt,0,0,0,0,0,0,0,0,0,0,,,,
31063150.txt,0,0,0,0,0,0,0,0,0,0,,,,
31064143.txt,0,0,0,0,0,0,0,0,0,0,,,,
31064300.txt,0,0,0,0,0,0,0,0,0,0,,,,
31066298.txt,0,0,0,0,0,0,0,0,0,0,,,,
31066546.txt,0,0,0,0,0,0,0,0,0,0,,,,
31067839.txt,0,0,0,0,0,0,0,0,0,0,,,,
31070908.txt,0,0,0,0,0,0,0,0,0,0,,,,
31072004.txt,0,0,0,0,0,0,0,0,0,0,,,,
31072165.txt,0,0,0,0,0,0,0,0,0,0,,,,
31072330.txt,0,0,0,0,0,0,0,0,0,0,,,,
3107268.txt,0,0,0,0,0,0,0,0,0,0,,,,
31075434.txt,0,0,0,0,0,0,0,0,0,0,,,,
31075770.txt,0,0,0,0,0,0,0,0,0,0,,,,
31076322.txt,0,0,0,0,0,0,0,0,0,0,,,,
31076995.txt,0,0,0,0,0,0,0,0,0,0,,,,
31077592.txt,0,0,0,0,0,0,0,0,0,0,,,,
31078702.txt,0,0,0,0,0,0,0,0,0,0,,,,
31079897.txt,0,0,0,0,0,0,0,0,0,0,,,,
31079999.txt,0,0,0,0,0,0,0,0,0,0,,,,
31080448.txt,0,0,0,0,0,0,0,0,0,0,,,,
31082588.txt,0,0,0,0,0,0,0,0,0,0,,,,
31085515.txt,0,0,0,0,0,0,0,0,0,0,,,,
31086817.txt,0,0,0,0,0,0,0,0,0,0,,,,
31087974.txt,0,0,0,0,0,0,0,0,0,0,,,,
31088450.txt,0,0,0,0,0,0,0,0,0,0,,,,
31090290.txt,0,0,0,0,0,0,0,0,0,0,,,,
31091281.txt,0,0,0,0,0,0,0,0,0,0,,,,
31091800.txt,0,0,0,0,0,0,0,0,0,0,,,,
31092062.txt,0,0,0,0,0,0,0,0,0,0,,,,
31092850.txt,0,0,0,0,0,0,0,0,0,0,,,,
31094420.txt,0,0,0,0,0,0,0,0,0,0,,,,
31095449.txt,0,0,0,0,0,0,0,0,0,0,,,,
31096414.txt,0,0,0,0,0,0,0,0,0,0,,,,
31097000.txt,0,0,0,0,0,0,0,0,0,0,,,,
31100109.txt,0,0,0,0,0,0,0,0,0,0,,,,
31105675.txt,0,0,0,0,0,0,0,0,0,0,,,,
31106000.txt,0,0,0,0,0,0,0,0,0,0,,,,
31107242.txt,0,0,0,0,0,0,0,0,0,0,,,,
31108361.txt,0,0,0,0,0,0,0,0,0,0,,,,
31109950.txt,0,0,0,0,0,0,0,0,0,0,,,,
31109975.txt,0,0,0,0,0,0,0,0,0,0,,,,
31110506.txt,0,0,0,0,0,0,0,0,0,0,,,,
31110702.txt,0,0,0,0,0,0,0,0,0,0,,,,
31112772.txt,0,0,0,0,0,0,0,0,0,0,,,,
31113806.txt,0,0,0,0,0,0,0,0,0,0,,,,
31114583.txt,0,0,0,0,0,0,0,0,0,0,,,,
31114762.txt,0,0,0,0,0,0,0,0,0,0,,,,
31116063.txt,0,0,0,0,0,0,0,0,0,0,,,,
31118237.txt,0,0,0,0,0,0,0,0,0,0,,,,
31118473.txt,0,0,0,0,0,0,0,0,0,0,,,,
31118495.txt,1,1,1,0,1,1,1,1,1,1,,,,
31120356.txt,0,0,0,0,0,0,0,0,0,0,,,,
31120399.txt,0,0,0,0,0,0,0,0,0,0,,,,
31122258.txt,0,0,0,0,0,0,0,0,0,0,,,,
31123263.txt,0,0,0,0,0,0,0,0,0,0,,,,
31127034.txt,0,0,0,0,0,0,0,0,0,0,,,,
31127290.txt,0,0,0,0,0,0,0,0,0,0,,,,
3112764.txt,0,0,0,0,0,0,0,0,0,0,,,,
31128807.txt,0,0,0,0,0,0,0,0,0,0,,,,
31129411.txt,0,0,0,0,0,0,0,0,0,0,,,,
31130956.txt,0,0,0,0,0,0,0,0,0,0,,,,
31130962.txt,0,0,0,0,0,0,0,0,0,0,,,,
3113105.txt,0,0,0,0,0,0,0,0,0,0,,,,
31131107.txt,0,0,0,0,0,0,0,0,0,0,,,,
31133042.txt,0,0,0,0,0,0,0,0,0,0,,,,
31134053.txt,1,1,1,0,1,1,1,1,1,1,,,,
31134799.txt,0,0,0,0,0,0,0,0,0,0,,,,
31137602.txt,0,0,0,0,0,0,0,0,0,0,,,,
31141185.txt,0,0,0,0,0,0,0,0,0,0,,,,
31142986.txt,0,0,0,0,0,0,0,0,0,0,,,,
31143358.txt,0,0,0,0,0,0,0,0,0,0,,,,
31144067.txt,0,0,0,0,0,0,0,0,0,0,,,,
31145494.txt,0,0,0,0,0,0,0,0,0,0,,,,
31146755.txt,0,0,0,0,0,0,0,0,0,0,,,,
31147270.txt,0,0,0,0,0,0,0,0,0,0,,,,
31148138.txt,0,0,0,0,0,0,0,0,0,0,,,,
31148579.txt,0,0,0,0,0,0,0,0,0,0,,,,
31154605.txt,0,0,0,0,0,0,0,0,0,0,,,,
31158526.txt,0,0,0,0,0,0,0,0,0,0,,,,
31160282.txt,0,0,0,0,0,0,0,0,0,0,,,,
31164357.txt,0,0,0,0,0,0,0,0,0,0,,,,
31165962.txt,0,0,0,0,0,0,0,0,0,0,,,,
31167388.txt,0,0,0,0,0,0,0,0,0,0,,,,
3116788.txt,0,0,0,0,0,0,0,0,0,0,,,,
