PubmedID,Maggie,Nandita,David,Melody,Rahul,Anshu,Samantha ,Nada,Henry,Ashwin
7542534,,,,,,,,,,
8571260,,,,,,,,,,
7994929,,,,,,,,,,
7806384,,,,,,,,,,
7996048,,,,,,,,,,
7730232,,,,,,,,,,
7983261,,,,,,,,,,
8060321,,,,,,,,,,
7519733,,,,,,,,,,
8033076,,,,,,,,,,
8132355,,,,,,,,,,
8300523,,,,,,,,,,
8106764,,,,,,,,,,
8262617,,,,,,,,,,
7959430,,,,,,,,,,
15159808,,,,,,,,,,
8277249,,,,,,,,,,
8366518,,,,,,,,,,
7909266,,,,,,,,,,
8392108,,,,,,,,,,
8486944,,,,,,,,,,
8495974,,,,,,,,,,
8347928,,,,,,,,,,
8450083,,,,,,,,,,
8391621,,,,,,,,,,
1369195,,,,,,,,,,
1486235,,,,,,,,,,
1500175,,,,,,,,,,
1453925,,,,,,,,,,
1645126,,,,,,,,,,
1614331,,,,,,,,,,
1372565,,,,,,,,,,
1282952,,,,,,,,,,
1789903,,,,,,,,,,
1817932,,,,,,,,,,
1741920,,,,,,,,,,
1718341,,,,,,,,,,
2040686,,,,,,,,,,
1987143,,,,,,,,,,
2228247,,,,,,,,,,
2099385,,,,,,,,,,
2396588,,,,,,,,,,
2156929,,,,,,,,,,
2298482,,,,,,,,,,
2112246,,,,,,,,,,
2534769,,,,,,,,,,
2778086,,,,,,,,,,
2686569,,,,,,,,,,
2667996,,,,,,,,,,
2744420,,,,,,,,,,
2715872,,,,,,,,,,
2696270,,,,,,,,,,
2682867,,,,,,,,,,
2904779,,,,,,,,,,
2854117,,,,,,,,,,
3223138,,,,,,,,,,
3066070,,,,,,,,,,
3418829,,,,,,,,,,
3261303,,,,,,,,,,
3143191,,,,,,,,,,
3057768,,,,,,,,,,
3407361,,,,,,,,,,
2841198,,,,,,,,,,
2828238,,,,,,,,,,
3393118,,,,,,,,,,
3279996,,,,,,,,,,
3240908,,,,,,,,,,
2447280,,,,,,,,,,
3695986,,,,,,,,,,
3308704,,,,,,,,,,
3317744,,,,,,,,,,
3040590,,,,,,,,,,
3298457,,,,,,,,,,
3326132,,,,,,,,,,
3104312,,,,,,,,,,
3102461,,,,,,,,,,
3804445,,,,,,,,,,
3123902,,,,,,,,,,
2430831,,,,,,,,,,
3540825,,,,,,,,,,
3533782,,,,,,,,,,
3751587,,,,,,,,,,
3529816,,,,,,,,,,
3084560,,,,,,,,,,
3943894,,,,,,,,,,
3510980,,,,,,,,,,
3080895,,,,,,,,,,
3023858,,,,,,,,,,
3704326,,,,,,,,,,
3467668,,,,,,,,,,
2999000,,,,,,,,,,
2424261,,,,,,,,,,
2414280,,,,,,,,,,
2995256,,,,,,,,,,
3934337,,,,,,,,,,
3922942,,,,,,,,,,
3888244,,,,,,,,,,
4013741,,,,,,,,,,
4004448,,,,,,,,,,
3892980,,,,,,,,,,
3881346,,,,,,,,,,
3967665,,,,,,,,,,
6516850,,,,,,,,,,
6434429,,,,,,,,,,
6379856,,,,,,,,,,
6424406,,,,,,,,,,
6363297,,,,,,,,,,
6363289,,,,,,,,,,
6240309,,,,,,,,,,
6203506,,,,,,,,,,
6083437,,,,,,,,,,
6324528,,,,,,,,,,
6415040,,,,,,,,,,
6649407,,,,,,,,,,
6356288,,,,,,,,,,
6409810,,,,,,,,,,
6304640,,,,,,,,,,
6304004,,,,,,,,,,
6341248,,,,,,,,,,
6833180,,,,,,,,,,
6408401,,,,,,,,,,
6341233,,,,,,,,,,
6606303,,,,,,,,,,
6337099,,,,,,,,,,
6228607,,,,,,,,,,
6228606,,,,,,,,,,
6755369,,,,,,,,,,
6811747,,,,,,,,,,
7095852,,,,,,,,,,
7085043,,,,,,,,,,
7035430,,,,,,,,,,
7047404,,,,,,,,,,
6953942,,,,,,,,,,
6274981,,,,,,,,,,
7031037,,,,,,,,,,
6797247,,,,,,,,,,
7019075,,,,,,,,,,
6111553,,,,,,,,,,
6783617,,,,,,,,,,
7018386,,,,,,,,,,
7014476,,,,,,,,,,
6894440,,,,,,,,,,
7246143,,,,,,,,,,
7428933,,,,,,,,,,
7011985,,,,,,,,,,
6999798,,,,,,,,,,
6995332,,,,,,,,,,
6967453,,,,,,,,,,
6772629,,,,,,,,,,
6989926,,,,,,,,,,
6989165,,,,,,,,,,
6768220,,,,,,,,,,
6244350,,,,,,,,,,
390087,,,,,,,,,,
387608,,,,,,,,,,
511295,,,,,,,,,,
90446,,,,,,,,,,
378832,,,,,,,,,,
108241,,,,,,,,,,
106043,,,,,,,,,,
570205,,,,,,,,,,
374639,,,,,,,,,,
368235,,,,,,,,,,
120923,,,,,,,,,,
730344,,,,,,,,,,
716915,,,,,,,,,,
82370,,,,,,,,,,
105569,,,,,,,,,,
33543,,,,,,,,,,
33119,,,,,,,,,,
324916,,,,,,,,,,
320275,,,,,,,,,,
819620,,,,,,,,,,
816773,,,,,,,,,,
236356,,,,,,,,,,
33179527,,,,,,,,,,
33172862,,,,,,,,,,
33172187,,,,,,,,,,
33090059,,,,,,,,,,
33001311,,,,,,,,,,
32992954,,,,,,,,,,
32966902,,,,,,,,,,
32958779,,,,,,,,,,
32954632,,,,,,,,,,
32940323,,,,,,,,,,
32937873,,,,,,,,,,
32924591,,,,,,,,,,
32909756,,,,,,,,,,
32909085,,,,,,,,,,
32843724,,,,,,,,,,
32803061,,,,,,,,,,
32786879,,,,,,,,,,
32745508,,,,,,,,,,
32742769,,,,,,,,,,
32717916,,,,,,,,,,
32711470,,,,,,,,,,
32558565,,,,,,,,,,
32540378,,,,,,,,,,
32506015,,,,,,,,,,
32456085,,,,,,,,,,
32407877,,,,,,,,,,
32404742,,,,,,,,,,
32372706,,,,,,,,,,
32335822,,,,,,,,,,
32315839,,,,,,,,,,
32302524,,,,,,,,,,
32284132,,,,,,,,,,
32272624,,,,,,,,,,
32247772,,,,,,,,,,
32203125,,,,,,,,,,
32180845,,,,,,,,,,
32160905,,,,,,,,,,
32133345,,,,,,,,,,
32111022,,,,,,,,,,
32101782,,,,,,,,,,
32072810,,,,,,,,,,
32028626,,,,,,,,,,
32010075,,,,,,,,,,
31992865,,,,,,,,,,
31979231,,,,,,,,,,
31954739,,,,,,,,,,
31949315,,,,,,,,,,
31921369,,,,,,,,,,
31916553,,,,,,,,,,
31906470,,,,,,,,,,
31899961,,,,,,,,,,
31897521,,,,,,,,,,
31888157,,,,,,,,,,
31878313,,,,,,,,,,
31823605,,,,,,,,,,
31820495,,,,,,,,,,
31817301,,,,,,,,,,
31809569,,,,,,,,,,
31809011,,,,,,,,,,
31799843,,,,,,,,,,
31794218,,,,,,,,,,
31785858,,,,,,,,,,
31782317,,,,,,,,,,
31775228,,,,,,,,,,
31766406,,,,,,,,,,
31710490,,,,,,,,,,
31698061,,,,,,,,,,
31669962,,,,,,,,,,
31666659,,,,,,,,,,
31653083,,,,,,,,,,
31624336,,,,,,,,,,
31623138,,,,,,,,,,
31618578,,,,,,,,,,
31596079,,,,,,,,,,
31596057,,,,,,,,,,
31584271,,,,,,,,,,
31580084,,,,,,,,,,
31569593,,,,,,,,,,
31560139,,,,,,,,,,
31527674,,,,,,,,,,
31502086,,,,,,,,,,
31492021,,,,,,,,,,
31491684,,,,,,,,,,
31481763,,,,,,,,,,
31476402,,,,,,,,,,
31444403,,,,,,,,,,
31443573,,,,,,,,,,
31436991,,,,,,,,,,
31434338,,,,,,,,,,
31426620,,,,,,,,,,
31418292,,,,,,,,,,
31411483,,,,,,,,,,
31403786,,,,,,,,,,
31394164,,,,,,,,,,
31381956,,,,,,,,,,
31373815,,,,,,,,,,
31347367,,,,,,,,,,
31344841,,,,,,,,,,
31336899,,,,,,,,,,
31336683,,,,,,,,,,
31331101,,,,,,,,,,
31330960,,,,,,,,,,
31330867,,,,,,,,,,
31330796,,,,,,,,,,
31298867,,,,,,,,,,
31290704,,,,,,,,,,
31277263,,,,,,,,,,
31264344,,,,,,,,,,
31249829,,,,,,,,,,
31242631,,,,,,,,,,
31226467,,,,,,,,,,
31216579,,,,,,,,,,
31212182,,,,,,,,,,
31203103,,,,,,,,,,
31188618,,,,,,,,,,
31185700,,,,,,,,,,
31180673,,,,,,,,,,
31165536,,,,,,,,,,
31165062,,,,,,,,,,
31159234,,,,,,,,,,
31145983,,,,,,,,,,
31128244,,,,,,,,,,
31120304,,,,,,,,,,
31096582,,,,,,,,,,
31070914,,,,,,,,,,
31060304,,,,,,,,,,
31041632,,,,,,,,,,
31035506,,,,,,,,,,
31033298,,,,,,,,,,
30987066,,,,,,,,,,
30978906,,,,,,,,,,
30978020,,,,,,,,,,
30959403,,,,,,,,,,
30957549,,,,,,,,,,
30953908,,,,,,,,,,
30946516,,,,,,,,,,
30939810,,,,,,,,,,
30932015,,,,,,,,,,
30912943,,,,,,,,,,
30898727,,,,,,,,,,
30897716,,,,,,,,,,
30893555,,,,,,,,,,
30856351,,,,,,,,,,
30797421,,,,,,,,,,
30768952,,,,,,,,,,
30761921,,,,,,,,,,
30760040,,,,,,,,,,
30755627,,,,,,,,,,
30736329,,,,,,,,,,
30730742,,,,,,,,,,
30720839,,,,,,,,,,
30717135,,,,,,,,,,
30702286,,,,,,,,,,
30699456,,,,,,,,,,
30693772,,,,,,,,,,
30677535,,,,,,,,,,
30663375,,,,,,,,,,
30663360,,,,,,,,,,
30659876,,,,,,,,,,
30642265,,,,,,,,,,
30634700,,,,,,,,,,
30632752,,,,,,,,,,
30618289,,,,,,,,,,
30595053,,,,,,,,,,
30585380,,,,,,,,,,
30583513,,,,,,,,,,
30576967,,,,,,,,,,
30572686,,,,,,,,,,
30543262,,,,,,,,,,
30542160,,,,,,,,,,
30513840,,,,,,,,,,
30496810,,,,,,,,,,
30496809,,,,,,,,,,
30486303,,,,,,,,,,
30477129,,,,,,,,,,
30476897,,,,,,,,,,
30457871,,,,,,,,,,
30457333,,,,,,,,,,
30456576,,,,,,,,,,
30447545,,,,,,,,,,
30445830,,,,,,,,,,
30445739,,,,,,,,,,
30423951,,,,,,,,,,
30419411,,,,,,,,,,
30417673,,,,,,,,,,
30414969,,,,,,,,,,
30394758,,,,,,,,,,
30385400,,,,,,,,,,
30367175,,,,,,,,,,
30350994,,,,,,,,,,
30343566,,,,,,,,,,
30343206,,,,,,,,,,
30340118,,,,,,,,,,
30339391,,,,,,,,,,
30314382,,,,,,,,,,
30295992,,,,,,,,,,
30291967,,,,,,,,,,
30280904,,,,,,,,,,
30275364,,,,,,,,,,
30275353,,,,,,,,,,
30268972,,,,,,,,,,
30258222,,,,,,,,,,
30257108,,,,,,,,,,
30256790,,,,,,,,,,
30256119,,,,,,,,,,
30241346,,,,,,,,,,
30231470,,,,,,,,,,
30221546,,,,,,,,,,
30216338,,,,,,,,,,
30209946,,,,,,,,,,
30208600,,,,,,,,,,
30208577,,,,,,,,,,
30200400,,,,,,,,,,
30197128,,,,,,,,,,
30181432,,,,,,,,,,
30176258,,,,,,,,,,
30165179,,,,,,,,,,
30151611,,,,,,,,,,
30126132,,,,,,,,,,
30115869,,,,,,,,,,
30111735,,,,,,,,,,
30110969,,,,,,,,,,
30096887,,,,,,,,,,
30072624,,,,,,,,,,
30070829,,,,,,,,,,
30030445,,,,,,,,,,
30016097,,,,,,,,,,
30014920,,,,,,,,,,
30012966,,,,,,,,,,
30011219,,,,,,,,,,
30006520,,,,,,,,,,
30006088,,,,,,,,,,
29981583,,,,,,,,,,
29981395,,,,,,,,,,
29973484,,,,,,,,,,
29972893,,,,,,,,,,
29969533,,,,,,,,,,
29949353,,,,,,,,,,
29923426,,,,,,,,,,
29904993,,,,,,,,,,
29888959,,,,,,,,,,
29883375,,,,,,,,,,
29865893,,,,,,,,,,
29864480,,,,,,,,,,
29863068,,,,,,,,,,
29859901,,,,,,,,,,
29849004,,,,,,,,,,
29792433,,,,,,,,,,
29788161,,,,,,,,,,
29764195,,,,,,,,,,
29746771,,,,,,,,,,
29738604,,,,,,,,,,
29734036,,,,,,,,,,
29730583,,,,,,,,,,
29730028,,,,,,,,,,
29717199,,,,,,,,,,
29707952,,,,,,,,,,
29659509,,,,,,,,,,
29626624,,,,,,,,,,
29615766,,,,,,,,,,
29600848,,,,,,,,,,
29595272,,,,,,,,,,
29544761,,,,,,,,,,
29540776,,,,,,,,,,
29537269,,,,,,,,,,
29502438,,,,,,,,,,
29438326,,,,,,,,,,
29433261,,,,,,,,,,
29402997,,,,,,,,,,
29395667,,,,,,,,,,
29389122,,,,,,,,,,
29388150,,,,,,,,,,
29374569,,,,,,,,,,
29366852,,,,,,,,,,
29347838,,,,,,,,,,
29346329,,,,,,,,,,
29336549,,,,,,,,,,
29320478,,,,,,,,,,
29313358,,,,,,,,,,
29301295,,,,,,,,,,
29281919,,,,,,,,,,
29281623,,,,,,,,,,
29214877,,,,,,,,,,
29168349,,,,,,,,,,
29112138,,,,,,,,,,
29086862,,,,,,,,,,
29083898,,,,,,,,,,
29074225,,,,,,,,,,
29073092,,,,,,,,,,
29048894,,,,,,,,,,
29036807,,,,,,,,,,
29035525,,,,,,,,,,
29019245,,,,,,,,,,
29018263,,,,,,,,,,
28958955,,,,,,,,,,
28951605,,,,,,,,,,
28947170,,,,,,,,,,
28923323,,,,,,,,,,
28902437,,,,,,,,,,
28901785,,,,,,,,,,
28901763,,,,,,,,,,
28853887,,,,,,,,,,
28842359,,,,,,,,,,
28842357,,,,,,,,,,
28834595,,,,,,,,,,
28825634,,,,,,,,,,
28825620,,,,,,,,,,
28822069,,,,,,,,,,
28742349,,,,,,,,,,
28698959,,,,,,,,,,
28695668,,,,,,,,,,
28684274,,,,,,,,,,
28671852,,,,,,,,,,
28652267,,,,,,,,,,
28620660,,,,,,,,,,
28586721,,,,,,,,,,
28577908,,,,,,,,,,
28506901,,,,,,,,,,
28498358,,,,,,,,,,
28485737,,,,,,,,,,
28463686,,,,,,,,,,
28456082,,,,,,,,,,
28418245,,,,,,,,,,
28392268,,,,,,,,,,
28378583,,,,,,,,,,
28358337,,,,,,,,,,
28333449,,,,,,,,,,
28303222,,,,,,,,,,
28300825,,,,,,,,,,
28299980,,,,,,,,,,
28278660,,,,,,,,,,
28276769,,,,,,,,,,
28248508,,,,,,,,,,
28218691,,,,,,,,,,
28218640,,,,,,,,,,
28186413,,,,,,,,,,
28144321,,,,,,,,,,
28128950,,,,,,,,,,
28125012,,,,,,,,,,
28085564,,,,,,,,,,
28075580,,,,,,,,,,
28074949,,,,,,,,,,
28006908,,,,,,,,,,
27992183,,,,,,,,,,
27916519,,,,,,,,,,
27876600,,,,,,,,,,
27845033,,,,,,,,,,
27816176,,,,,,,,,,
27808510,,,,,,,,,,
27777133,,,,,,,,,,
27684202,,,,,,,,,,
27601474,,,,,,,,,,
27682178,,,,,,,,,,
27742282,,,,,,,,,,
27709333,,,,,,,,,,
27684789,,,,,,,,,,
27680770,,,,,,,,,,
27641469,,,,,,,,,,
27618072,,,,,,,,,,
27618036,,,,,,,,,,
27617983,,,,,,,,,,
27593446,,,,,,,,,,
27571434,,,,,,,,,,
27556865,,,,,,,,,,
27548192,,,,,,,,,,
27441892,,,,,,,,,,
27406717,,,,,,,,,,
27388053,,,,,,,,,,
27370101,,,,,,,,,,
27367579,,,,,,,,,,
27332142,,,,,,,,,,
27328173,,,,,,,,,,
27321477,,,,,,,,,,
27300427,,,,,,,,,,
27286332,,,,,,,,,,
27198724,,,,,,,,,,
27194583,,,,,,,,,,
27170205,,,,,,,,,,
27148955,,,,,,,,,,
27135759,,,,,,,,,,
27131600,,,,,,,,,,
27109501,,,,,,,,,,
27098103,,,,,,,,,,
27048854,,,,,,,,,,
27035218,,,,,,,,,,
27034115,,,,,,,,,,
26998701,,,,,,,,,,
26990653,,,,,,,,,,
26959036,,,,,,,,,,
26905687,,,,,,,,,,
26900954,,,,,,,,,,
26881701,,,,,,,,,,
26854368,,,,,,,,,,
26848627,,,,,,,,,,
26828473,,,,,,,,,,
26810200,,,,,,,,,,
26805858,,,,,,,,,,
26756520,,,,,,,,,,
26751456,,,,,,,,,,
26742995,,,,,,,,,,
26711270,,,,,,,,,,
26700546,,,,,,,,,,
26687557,,,,,,,,,,
26684177,,,,,,,,,,
26683350,,,,,,,,,,
26611465,,,,,,,,,,
26594756,,,,,,,,,,
26579980,,,,,,,,,,
26562481,,,,,,,,,,
26540093,,,,,,,,,,
26522813,,,,,,,,,,
26506221,,,,,,,,,,
26489038,,,,,,,,,,
26446186,,,,,,,,,,
26421831,,,,,,,,,,
26415570,,,,,,,,,,
26399982,,,,,,,,,,
26394166,,,,,,,,,,
26343687,,,,,,,,,,
26329590,,,,,,,,,,
26317881,,,,,,,,,,
26295905,,,,,,,,,,
26295595,,,,,,,,,,
26291474,,,,,,,,,,
26226110,,,,,,,,,,
26200218,,,,,,,,,,
26172327,,,,,,,,,,
26162650,,,,,,,,,,
26158859,,,,,,,,,,
26147490,,,,,,,,,,
26107107,,,,,,,,,,
26068802,,,,,,,,,,
26063581,,,,,,,,,,
26058014,,,,,,,,,,
26028271,,,,,,,,,,
26026245,,,,,,,,,,
25989228,,,,,,,,,,
25981853,,,,,,,,,,
25963162,,,,,,,,,,
25958242,,,,,,,,,,
25906688,,,,,,,,,,
25899128,,,,,,,,,,
25879502,,,,,,,,,,
25869768,,,,,,,,,,
25763602,,,,,,,,,,
25706243,,,,,,,,,,
25646666,,,,,,,,,,
25615686,,,,,,,,,,
25602977,,,,,,,,,,
25594263,,,,,,,,,,
25574154,,,,,,,,,,
25556102,,,,,,,,,,
25454479,,,,,,,,,,
25435172,,,,,,,,,,
25427242,,,,,,,,,,
25365379,,,,,,,,,,
25356913,,,,,,,,,,
25338315,,,,,,,,,,
25319640,,,,,,,,,,
25315432,,,,,,,,,,
25278238,,,,,,,,,,
25261763,,,,,,,,,,
25215649,,,,,,,,,,
25212040,,,,,,,,,,
25082104,,,,,,,,,,
25076059,,,,,,,,,,
25034614,,,,,,,,,,
24983640,,,,,,,,,,
24955555,,,,,,,,,,
24913558,,,,,,,,,,
24878306,,,,,,,,,,
24840716,,,,,,,,,,
24833033,,,,,,,,,,
24781456,,,,,,,,,,
24759001,,,,,,,,,,
24714124,,,,,,,,,,
24680619,,,,,,,,,,
24597756,,,,,,,,,,
24533828,,,,,,,,,,
24485585,,,,,,,,,,
24412396,,,,,,,,,,
24387661,,,,,,,,,,
24370114,,,,,,,,,,
24367074,,,,,,,,,,
24321580,,,,,,,,,,
24313852,,,,,,,,,,
24260024,,,,,,,,,,
24188860,,,,,,,,,,
24187094,,,,,,,,,,
24185012,,,,,,,,,,
24168419,,,,,,,,,,
24147778,,,,,,,,,,
24128115,,,,,,,,,,
24115156,,,,,,,,,,
24100498,,,,,,,,,,
24086707,,,,,,,,,,
24076067,,,,,,,,,,
24050775,,,,,,,,,,
24004304,,,,,,,,,,
24004199,,,,,,,,,,
23876172,,,,,,,,,,
23875542,,,,,,,,,,
23827360,,,,,,,,,,
23792827,,,,,,,,,,
23765598,,,,,,,,,,
23716178,,,,,,,,,,
23642454,,,,,,,,,,
23632125,,,,,,,,,,
23597780,,,,,,,,,,
23553101,,,,,,,,,,
23544451,,,,,,,,,,
23539310,,,,,,,,,,
23534483,,,,,,,,,,
23532999,,,,,,,,,,
23489375,,,,,,,,,,
23477451,,,,,,,,,,
23434873,,,,,,,,,,
23418175,,,,,,,,,,
23312389,,,,,,,,,,
23295483,,,,,,,,,,
23255384,,,,,,,,,,
23236844,,,,,,,,,,
23215042,,,,,,,,,,
23167691,,,,,,,,,,
23148724,,,,,,,,,,
23145909,,,,,,,,,,
23043498,,,,,,,,,,
23025417,,,,,,,,,,
22989748,,,,,,,,,,
22849297,,,,,,,,,,
22782341,,,,,,,,,,
22731892,,,,,,,,,,
22702354,,,,,,,,,,
22684357,,,,,,,,,,
22519738,,,,,,,,,,
22476257,,,,,,,,,,
22445960,,,,,,,,,,
22426838,,,,,,,,,,
22324636,,,,,,,,,,
22295903,,,,,,,,,,
22252367,,,,,,,,,,
22134441,,,,,,,,,,
22129156,,,,,,,,,,
22087221,,,,,,,,,,
22078443,,,,,,,,,,
21994253,,,,,,,,,,
21892354,,,,,,,,,,
21844195,,,,,,,,,,
21802195,,,,,,,,,,
21730130,,,,,,,,,,
21612283,,,,,,,,,,
21510638,,,,,,,,,,
21481308,,,,,,,,,,
21479548,,,,,,,,,,
21382464,,,,,,,,,,
21247198,,,,,,,,,,
21244021,,,,,,,,,,
21207565,,,,,,,,,,
21158479,,,,,,,,,,
21035243,,,,,,,,,,
20926163,,,,,,,,,,
20797870,,,,,,,,,,
20214400,,,,,,,,,,
20132847,,,,,,,,,,
20118536,,,,,,,,,,
20002319,,,,,,,,,,
19928913,,,,,,,,,,
19917292,,,,,,,,,,
19911255,,,,,,,,,,
19823887,,,,,,,,,,
19777508,,,,,,,,,,
19576465,,,,,,,,,,
19470169,,,,,,,,,,
19269809,,,,,,,,,,
19219474,,,,,,,,,,
19209124,,,,,,,,,,
19131114,,,,,,,,,,
19102677,,,,,,,,,,
19019534,,,,,,,,,,
18991451,,,,,,,,,,
18603305,,,,,,,,,,
18567880,,,,,,,,,,
18540373,,,,,,,,,,
18328179,,,,,,,,,,
18290444,,,,,,,,,,
18250029,,,,,,,,,,
18004804,,,,,,,,,,
17537425,,,,,,,,,,
17420581,,,,,,,,,,
17331739,,,,,,,,,,
17257855,,,,,,,,,,
17169979,,,,,,,,,,
17162567,,,,,,,,,,
17059886,,,,,,,,,,
17010651,,,,,,,,,,
16946450,,,,,,,,,,
16827806,,,,,,,,,,
16518059,,,,,,,,,,
16511992,,,,,,,,,,
16305145,,,,,,,,,,
16295458,,,,,,,,,,
16176098,,,,,,,,,,
16125282,,,,,,,,,,
16046021,,,,,,,,,,
16018887,,,,,,,,,,
16004005,,,,,,,,,,
15911534,,,,,,,,,,
15908002,,,,,,,,,,
15772112,,,,,,,,,,
15756858,,,,,,,,,,
15625712,,,,,,,,,,
15566198,,,,,,,,,,
15479001,,,,,,,,,,
15474537,,,,,,,,,,
15295938,,,,,,,,,,
15259072,,,,,,,,,,
15222551,,,,,,,,,,
15212260,,,,,,,,,,
14551669,,,,,,,,,,
12948056,,,,,,,,,,
12667445,,,,,,,,,,
12615426,,,,,,,,,,
12552121,,,,,,,,,,
12506973,,,,,,,,,,
12413299,,,,,,,,,,
12208504,,,,,,,,,,
12194026,,,,,,,,,,
11906941,,,,,,,,,,
11849336,,,,,,,,,,
11576682,,,,,,,,,,
11572614,,,,,,,,,,
11534898,,,,,,,,,,
11403460,,,,,,,,,,
11248118,,,,,,,,,,
11227446,,,,,,,,,,
10890569,,,,,,,,,,
10794181,,,,,,,,,,
10594363,,,,,,,,,,
10486149,,,,,,,,,,
10451368,,,,,,,,,,
10422247,,,,,,,,,,
9787741,,,,,,,,,,
9585472,,,,,,,,,,
9399797,,,,,,,,,,
9398614,,,,,,,,,,
9382051,,,,,,,,,,
9322914,,,,,,,,,,
9002990,,,,,,,,,,
9016501,,,,,,,,,,
8895327,,,,,,,,,,
8594594,,,,,,,,,,
9353534,,,,,,,,,,
8674857,,,,,,,,,,
31137366,,,,,,,,,,
7739602,,,,,,,,,,
7738463,,,,,,,,,,
7530646,,,,,,,,,,
7956939,,,,,,,,,,
7937044,,,,,,,,,,
7999252,,,,,,,,,,
8016164,,,,,,,,,,
8135775,,,,,,,,,,
8201941,,,,,,,,,,
8106371,,,,,,,,,,
8332520,,,,,,,,,,
1445766,,,,,,,,,,
1598239,,,,,,,,,,
2041799,,,,,,,,,,
1817427,,,,,,,,,,
1805501,,,,,,,,,,
2697207,,,,,,,,,,
3068257,,,,,,,,,,
3133523,,,,,,,,,,
3325758,,,,,,,,,,
3096852,,,,,,,,,,
3894958,,,,,,,,,,
17615075,,,,,,,,,,
22892318,,,,,,,,,,
26484145,,,,,,,,,,
26210498,,,,,,,,,,
20565727,,,,,,,,,,
18097612,,,,,,,,,,
17588722,,,,,,,,,,
11679576,,,,,,,,,,
33024038,,,,,,,,,,
33013858,,,,,,,,,,
32609716,,,,,,,,,,
32582140,,,,,,,,,,
32531220,,,,,,,,,,
32482928,,,,,,,,,,
32341999,,,,,,,,,,
32255259,,,,,,,,,,
32015149,,,,,,,,,,
31817122,,,,,,,,,,
31809503,,,,,,,,,,
31736987,,,,,,,,,,
31713418,,,,,,,,,,
31653788,,,,,,,,,,
31604309,,,,,,,,,,
31595062,,,,,,,,,,
31536549,,,,,,,,,,
31520616,,,,,,,,,,
31449676,,,,,,,,,,
31442385,,,,,,,,,,
31377396,,,,,,,,,,
31320503,,,,,,,,,,
31283686,,,,,,,,,,
31279084,,,,,,,,,,
31260099,,,,,,,,,,
31177384,,,,,,,,,,
31175188,,,,,,,,,,
31164885,,,,,,,,,,
31133996,,,,,,,,,,
31085692,,,,,,,,,,
31036650,,,,,,,,,,
30958843,,,,,,,,,,
30939149,,,,,,,,,,
30918026,,,,,,,,,,
30753248,,,,,,,,,,
30742075,,,,,,,,,,
30717392,,,,,,,,,,
30700512,,,,,,,,,,
30680878,,,,,,,,,,
30674680,,,,,,,,,,
30674459,,,,,,,,,,
30673585,,,,,,,,,,
30446890,,,,,,,,,,
30410475,,,,,,,,,,
30397130,,,,,,,,,,
30373756,,,,,,,,,,
30319589,,,,,,,,,,
30297797,,,,,,,,,,
30275547,,,,,,,,,,
30237436,,,,,,,,,,
30206118,,,,,,,,,,
30151425,,,,,,,,,,
30147676,,,,,,,,,,
30085124,,,,,,,,,,
30021878,,,,,,,,,,
29925020,,,,,,,,,,
29870726,,,,,,,,,,
29859597,,,,,,,,,,
29844422,,,,,,,,,,
29740408,,,,,,,,,,
29716893,,,,,,,,,,
29716854,,,,,,,,,,
29680900,,,,,,,,,,
29658696,,,,,,,,,,
29623070,,,,,,,,,,
29603081,,,,,,,,,,
29559557,,,,,,,,,,
29487215,,,,,,,,,,
29437922,,,,,,,,,,
29382740,,,,,,,,,,
29322283,,,,,,,,,,
29280343,,,,,,,,,,
29230528,,,,,,,,,,
29179013,,,,,,,,,,
29143318,,,,,,,,,,
29101395,,,,,,,,,,
29061666,,,,,,,,,,
28994401,,,,,,,,,,
28976546,,,,,,,,,,
28873208,,,,,,,,,,
28857512,,,,,,,,,,
28821859,,,,,,,,,,
28808097,,,,,,,,,,
28782586,,,,,,,,,,
28729697,,,,,,,,,,
28714467,,,,,,,,,,
28558236,,,,,,,,,,
28513434,,,,,,,,,,
28421043,,,,,,,,,,
28401536,,,,,,,,,,
28393877,,,,,,,,,,
28331202,,,,,,,,,,
28274101,,,,,,,,,,
28264990,,,,,,,,,,
28212523,,,,,,,,,,
28202758,,,,,,,,,,
28153926,,,,,,,,,,
28141503,,,,,,,,,,
28107462,,,,,,,,,,
28093457,,,,,,,,,,
28069812,,,,,,,,,,
28067272,,,,,,,,,,
28063499,,,,,,,,,,
28062647,,,,,,,,,,
27977916,,,,,,,,,,
27966048,,,,,,,,,,
27923567,,,,,,,,,,
27836698,,,,,,,,,,
27825999,,,,,,,,,,
27822527,,,,,,,,,,
27797183,,,,,,,,,,
27794168,,,,,,,,,,
27718086,,,,,,,,,,
27528747,,,,,,,,,,
27517501,,,,,,,,,,
27493208,,,,,,,,,,
27444330,,,,,,,,,,
27399110,,,,,,,,,,
27325677,,,,,,,,,,
27313051,,,,,,,,,,
27304426,,,,,,,,,,
27295359,,,,,,,,,,
27275764,,,,,,,,,,
27266856,,,,,,,,,,
27129241,,,,,,,,,,
27118799,,,,,,,,,,
27088606,,,,,,,,,,
27071112,,,,,,,,,,
27011730,,,,,,,,,,
27010909,,,,,,,,,,
26986205,,,,,,,,,,
26976804,,,,,,,,,,
26914540,,,,,,,,,,
26908231,,,,,,,,,,
26894505,,,,,,,,,,
26787831,,,,,,,,,,
26733968,,,,,,,,,,
26672896,,,,,,,,,,
